chunk_id,article_id,section,has_image,caption_text_len,cos_sim,l2_dist
permanently-resolve-scapular-dyskinesis_Evaluation_of_scapular_movement_8083f3a7,permanently-resolve-scapular-dyskinesis,Evaluation of scapular movement,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Evaluation_of_scapular_movement_48254090,permanently-resolve-scapular-dyskinesis,Evaluation of scapular movement,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Additional_research_on_scapular_dysfunction_09a9aae2,permanently-resolve-scapular-dyskinesis,Additional research on scapular dysfunction,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Additional_research_on_scapular_dysfunction_849a5ec1,permanently-resolve-scapular-dyskinesis,Additional research on scapular dysfunction,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Additional_research_on_scapular_dysfunction_bdb0281c,permanently-resolve-scapular-dyskinesis,Additional research on scapular dysfunction,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Why_improper_scapular_mechanics_cause_injury_d6cfc014,permanently-resolve-scapular-dyskinesis,Why improper scapular mechanics cause injury,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Why_improper_scapular_mechanics_cause_injury_ca5968eb,permanently-resolve-scapular-dyskinesis,Why improper scapular mechanics cause injury,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Why_improper_scapular_mechanics_cause_injury_bb342f46,permanently-resolve-scapular-dyskinesis,Why improper scapular mechanics cause injury,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Why_improper_scapular_mechanics_cause_injury_36ff9240,permanently-resolve-scapular-dyskinesis,Why improper scapular mechanics cause injury,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_The_cause_of_scapular_dyskinesis_602009cf,permanently-resolve-scapular-dyskinesis,The cause of scapular dyskinesis,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Scapular_resting_position_44f5a679,permanently-resolve-scapular-dyskinesis,Scapular resting position,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_The_cause_of_scapular_dyskinesis_2e2f2bf8,permanently-resolve-scapular-dyskinesis,The cause of scapular dyskinesis,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_The_cause_of_scapular_dyskinesis_21038e0c,permanently-resolve-scapular-dyskinesis,The cause of scapular dyskinesis,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_The_cause_of_scapular_dyskinesis_759be094,permanently-resolve-scapular-dyskinesis,The cause of scapular dyskinesis,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_The_cause_of_scapular_dyskinesis_2b0a3001,permanently-resolve-scapular-dyskinesis,The cause of scapular dyskinesis,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_The_cause_of_scapular_dyskinesis_4faae355,permanently-resolve-scapular-dyskinesis,The cause of scapular dyskinesis,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Scapular_resting_position_0df96ec8,permanently-resolve-scapular-dyskinesis,Scapular resting position,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Scapular_resting_position_e2c06b78,permanently-resolve-scapular-dyskinesis,Scapular resting position,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Scapular_resting_position_8d5aab3e,permanently-resolve-scapular-dyskinesis,Scapular resting position,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Scapular_resting_position_bbb52abb,permanently-resolve-scapular-dyskinesis,Scapular resting position,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Scapular_resting_position_39f77e09,permanently-resolve-scapular-dyskinesis,Scapular resting position,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Scapular_resting_position_3cc9d1af,permanently-resolve-scapular-dyskinesis,Scapular resting position,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_The_cause_of_scapular_dyskinesis_0a5bf52d,permanently-resolve-scapular-dyskinesis,The cause of scapular dyskinesis,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_Barometrically_influenced_8ee0909e,myalgic-encephalomyelitis-me-biomechanical,Barometrically influenced,False,0,1.0,0.0
permanently-resolve-scapular-dyskinesis_Scapular_movement_and_anatomy_a9636489,permanently-resolve-scapular-dyskinesis,Scapular movement and anatomy,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Treatment_59dcd89e,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Treatment,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_a6bc5988,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_de999d26,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_fe6be014,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_c791d759,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_2f735c80,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_fd4d2695,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_4eb08d00,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_e3a5ac07,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_9660b45b,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_ea8d6604,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_e8d5e799,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_df6e2edc,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_8fb1c91d,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_5c13e25b,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_683772ac,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_8f65c368,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_60da49c7,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_066f9f1f,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_907bad79,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_Psychological_factors_d7cfef78,myalgic-encephalomyelitis-me-biomechanical,Psychological factors,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_Psychological_factors_f764a018,myalgic-encephalomyelitis-me-biomechanical,Psychological factors,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_Barometrically_influenced_21d3f377,myalgic-encephalomyelitis-me-biomechanical,Barometrically influenced,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_58a3c4df,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Treatment_e9689fb8,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Treatment,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_341f93a5,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_299ffbac,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Treatment_c45cfd7f,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Treatment,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Treatment_94a8d4e0,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Treatment,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Treatment_6b861098,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Treatment,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Treatment_457b51ed,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Treatment,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Diagnosis_10cdc2b8,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Diagnosis,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Diagnosis_7a83c3ea,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Diagnosis,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Diagnosis_872f8906,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Diagnosis,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Diagnosis_44132ef9,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Diagnosis,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Etiology_cd0a1836,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Etiology,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Etiology_c0e423a4,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Etiology,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_7dc4ce03,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Etiology_d468b660,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Etiology,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Etiology_2c6d8efa,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Etiology,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Etiology_e3f009c0,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Etiology,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Etiology_a0ec98de,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Etiology,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Etiology_5ff2bc19,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Etiology,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_5ecaaffc,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_ba731bd4,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_f7db8e11,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_41626a57,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_a2cb621f,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
myalgic-encephalomyelitis-me-biomechanical_In_conclusion_113b5a6b,myalgic-encephalomyelitis-me-biomechanical,In conclusion,False,0,1.0,0.0
neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia_Etiology_063cbef3,neurogenic-genital-pain-pudendal-neuralgia-and-inferior-hypogastric-plexalgia,Etiology,False,0,1.0,0.0
multifactorial-causes-solutions-chronic-neck-pain_Craniocervical_neuralgia_aff0be2f,multifactorial-causes-solutions-chronic-neck-pain,Craniocervical neuralgia,False,0,1.0,0.0
multifactorial-causes-solutions-chronic-neck-pain_Scapular_dyskinesis_b95c4f1f,multifactorial-causes-solutions-chronic-neck-pain,Scapular dyskinesis,False,0,1.0,0.0
multifactorial-causes-solutions-chronic-neck-pain_Craniocervical_neuralgia_ffe96ae6,multifactorial-causes-solutions-chronic-neck-pain,Craniocervical neuralgia,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Evaluation_of_the_psoas_major_e791deff,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Evaluation of the psoas major,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Evaluation_of_the_psoas_major_73030208,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Evaluation of the psoas major,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Evaluation_of_the_psoas_major_c3046a57,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Evaluation of the psoas major,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Evaluation_of_the_psoas_major_6d9486ed,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Evaluation of the psoas major,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Evaluation_of_the_psoas_major_0b7ba01f,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Evaluation of the psoas major,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Evaluation_of_the_psoas_major_1cd4af0b,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Evaluation of the psoas major,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Compression_vs._entrapment_6eca16bb,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Compression vs. entrapment,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Compression_vs._entrapment_f7bc88c2,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Compression vs. entrapment,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Compression_vs._entrapment_16dd4e67,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Compression vs. entrapment,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Identification_by_provocative_testing_5ae71127,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Identification by provocative testing,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Evaluation_of_the_psoas_major_66e297b7,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Evaluation of the psoas major,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Identification_by_provocative_testing_0ca54b77,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Identification by provocative testing,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_Identification_by_provocative_testing_ce66b643,identify-treat-lumbar-plexus-compression-syndrome-lpcs,Identification by provocative testing,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_A_potential_for_autonomic_entrapment_/_affection_d8027797,identify-treat-lumbar-plexus-compression-syndrome-lpcs,A potential for autonomic entrapment / affection,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_A_potential_for_autonomic_entrapment_/_affection_1597334a,identify-treat-lumbar-plexus-compression-syndrome-lpcs,A potential for autonomic entrapment / affection,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_A_potential_for_autonomic_entrapment_/_affection_c5d199a7,identify-treat-lumbar-plexus-compression-syndrome-lpcs,A potential for autonomic entrapment / affection,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_A_potential_for_autonomic_entrapment_/_affection_41015846,identify-treat-lumbar-plexus-compression-syndrome-lpcs,A potential for autonomic entrapment / affection,False,0,1.0,0.0
identify-treat-lumbar-plexus-compression-syndrome-lpcs_A_potential_for_autonomic_entrapment_/_affection_f61a5037,identify-treat-lumbar-plexus-compression-syndrome-lpcs,A potential for autonomic entrapment / affection,False,0,1.0,0.0
